id,Date,Time,latitude,longitude,districts,subdistrict
333,1/20/2021,21,-6.174500675,106.84551,Jakarta_Pusat,Senen
334,9/10/2021,21,-6.173613253,106.8456059,Jakarta_Pusat,Senen
335,11/19/2021,11,-6.173051307,106.8456129,Jakarta_Pusat,Senen
336,7/22/2021,10,-6.174189143,106.8456099,Jakarta_Pusat,Senen
337,6/30/2021,1,-6.174681086,106.8457017,Jakarta_Pusat,Senen
338,3/28/2021,4,-6.174100771,106.8455997,Jakarta_Pusat,Senen
339,1/2/2021,17,-6.174032893,106.8457597,Jakarta_Pusat,Senen
340,9/24/2021,12,-6.181684791,106.842734,Jakarta_Pusat,Senen
341,9/26/2021,6,-6.181578312,106.8427311,Jakarta_Pusat,Senen
342,5/3/2021,23,-6.181662777,106.8426611,Jakarta_Pusat,Senen
343,10/4/2021,21,-6.181560134,106.8428045,Jakarta_Pusat,Senen
344,11/25/2021,22,-6.181560723,106.842875,Jakarta_Pusat,Senen
345,8/14/2021,13,-6.181644711,106.8429123,Jakarta_Pusat,Senen
346,2/22/2021,6,-6.181517305,106.8429067,Jakarta_Pusat,Senen
347,6/11/2021,11,-6.181688171,106.8428889,Jakarta_Pusat,Senen
348,8/10/2021,12,-6.181667592,106.8426939,Jakarta_Pusat,Senen
349,10/18/2021,0,-6.181482642,106.8428621,Jakarta_Pusat,Senen
350,12/30/2021,17,-6.181506543,106.842905,Jakarta_Pusat,Senen
351,6/24/2021,15,-6.181577046,106.8428478,Jakarta_Pusat,Senen
352,12/8/2021,0,-6.181664247,106.8375595,Jakarta_Pusat,Senen
353,7/11/2021,5,-6.1815216,106.8376513,Jakarta_Pusat,Senen
354,6/18/2021,20,-6.18165911,106.8375897,Jakarta_Pusat,Senen
355,11/5/2021,14,-6.181524699,106.8377281,Jakarta_Pusat,Senen
356,10/26/2021,9,-6.181578736,106.8376894,Jakarta_Pusat,Senen
357,5/13/2021,21,-6.181608293,106.8376425,Jakarta_Pusat,Senen
358,1/16/2021,7,-6.181608906,106.8374555,Jakarta_Pusat,Senen
359,3/16/2021,0,-6.181600186,106.8376421,Jakarta_Pusat,Senen
360,12/24/2021,17,-6.181565372,106.8375886,Jakarta_Pusat,Senen
361,9/25/2021,21,-6.181504807,106.8376733,Jakarta_Pusat,Senen
362,5/20/2021,23,-6.178013682,106.8416947,Jakarta_Pusat,Senen
363,9/23/2021,12,-6.176390745,106.8418254,Jakarta_Pusat,Senen
364,9/20/2021,19,-6.177049354,106.841826,Jakarta_Pusat,Senen
365,2/18/2021,3,-6.176175559,106.8420994,Jakarta_Pusat,Senen
366,6/28/2021,11,-6.178380985,106.8417954,Jakarta_Pusat,Senen
367,10/12/2021,2,-6.176341027,106.8415662,Jakarta_Pusat,Senen
368,11/17/2021,16,-6.177937237,106.8414644,Jakarta_Pusat,Senen
369,5/2/2021,11,-6.177017422,106.8420923,Jakarta_Pusat,Senen
370,3/30/2021,9,-6.176131879,106.8417357,Jakarta_Pusat,Senen
371,3/25/2021,16,-6.176410414,106.8421276,Jakarta_Pusat,Senen
372,11/16/2021,2,-6.17722429,106.8415404,Jakarta_Pusat,Senen
373,7/25/2021,6,-6.210664593,106.8164203,Jakarta_Pusat,Tanah_Abang
374,9/30/2021,20,-6.2106172,106.8163769,Jakarta_Pusat,Tanah_Abang
375,12/20/2021,2,-6.210763787,106.8165554,Jakarta_Pusat,Tanah_Abang
376,10/26/2021,21,-6.210571251,106.8165655,Jakarta_Pusat,Tanah_Abang
377,4/20/2021,1,-6.210594385,106.8165338,Jakarta_Pusat,Tanah_Abang
378,12/10/2021,5,-6.21067406,106.8163164,Jakarta_Pusat,Tanah_Abang
379,7/24/2021,10,-6.210700318,106.8163922,Jakarta_Pusat,Tanah_Abang
380,8/21/2021,8,-6.210601303,106.8162881,Jakarta_Pusat,Tanah_Abang
381,5/4/2021,7,-6.210350331,106.8164863,Jakarta_Pusat,Tanah_Abang
382,9/21/2021,23,-6.210346159,106.816303,Jakarta_Pusat,Tanah_Abang
383,8/26/2021,6,-6.210202147,106.8173169,Jakarta_Pusat,Tanah_Abang
384,4/6/2021,7,-6.207382042,106.817619,Jakarta_Pusat,Tanah_Abang
385,11/10/2021,15,-6.21003294,106.8174698,Jakarta_Pusat,Tanah_Abang
386,5/23/2021,1,-6.209967232,106.8176267,Jakarta_Pusat,Tanah_Abang
387,12/18/2021,14,-6.210714735,106.8175042,Jakarta_Pusat,Tanah_Abang
388,7/1/2021,4,-6.209844783,106.8172202,Jakarta_Pusat,Tanah_Abang
389,7/7/2021,22,-6.210032698,106.8176331,Jakarta_Pusat,Tanah_Abang
390,3/1/2021,9,-6.210054913,106.8172511,Jakarta_Pusat,Tanah_Abang
391,6/10/2021,8,-6.209870781,106.8173947,Jakarta_Pusat,Tanah_Abang
392,10/31/2021,11,-6.21114019,106.817338,Jakarta_Pusat,Tanah_Abang
393,12/20/2021,6,-6.20914186,106.8171518,Jakarta_Pusat,Tanah_Abang
394,8/31/2021,20,-6.209384145,106.8172364,Jakarta_Pusat,Tanah_Abang
395,4/4/2021,13,-6.188201868,106.8148443,Jakarta_Pusat,Tanah_Abang
396,7/17/2021,8,-6.188106301,106.8147329,Jakarta_Pusat,Tanah_Abang
397,7/6/2021,11,-6.187717123,106.8150496,Jakarta_Pusat,Tanah_Abang
398,2/26/2021,11,-6.188239519,106.8148247,Jakarta_Pusat,Tanah_Abang
399,3/8/2021,6,-6.187899078,106.81474,Jakarta_Pusat,Tanah_Abang
400,12/18/2021,13,-6.187799521,106.8150957,Jakarta_Pusat,Tanah_Abang
401,4/19/2021,7,-6.188186974,106.8154293,Jakarta_Pusat,Tanah_Abang
402,9/24/2021,12,-6.188210762,106.8154923,Jakarta_Pusat,Tanah_Abang
403,10/23/2021,17,-6.188077271,106.8151278,Jakarta_Pusat,Tanah_Abang
404,1/22/2021,5,-6.187844314,106.8153278,Jakarta_Pusat,Tanah_Abang
405,12/25/2021,10,-6.193097484,106.8104472,Jakarta_Pusat,Tanah_Abang
406,4/1/2021,9,-6.192742158,106.8104241,Jakarta_Pusat,Tanah_Abang
407,7/21/2021,18,-6.193162842,106.8102262,Jakarta_Pusat,Tanah_Abang
408,4/5/2021,3,-6.192456578,106.8104138,Jakarta_Pusat,Tanah_Abang
409,1/24/2021,9,-6.192981263,106.8104391,Jakarta_Pusat,Tanah_Abang
410,5/14/2021,0,-6.192348544,106.8103711,Jakarta_Pusat,Tanah_Abang
411,4/21/2021,9,-6.192651519,106.8104837,Jakarta_Pusat,Tanah_Abang
412,7/2/2021,22,-6.192795765,106.8101918,Jakarta_Pusat,Tanah_Abang
413,6/4/2021,13,-6.192700431,106.810326,Jakarta_Pusat,Tanah_Abang
414,12/14/2021,8,-6.192887672,106.8103574,Jakarta_Pusat,Tanah_Abang
415,11/15/2021,23,-6.197849583,106.8107192,Jakarta_Pusat,Tanah_Abang
416,1/12/2021,8,-6.197743166,106.8106397,Jakarta_Pusat,Tanah_Abang
417,2/9/2021,5,-6.197859607,106.8105801,Jakarta_Pusat,Tanah_Abang
418,10/17/2021,12,-6.197882281,106.8107379,Jakarta_Pusat,Tanah_Abang
419,1/29/2021,20,-6.197719199,106.8105487,Jakarta_Pusat,Tanah_Abang
420,2/3/2021,9,-6.197804987,106.8104848,Jakarta_Pusat,Tanah_Abang
421,8/12/2021,21,-6.197864078,106.8104312,Jakarta_Pusat,Tanah_Abang
422,1/4/2021,10,-6.197800505,106.810607,Jakarta_Pusat,Tanah_Abang
423,11/22/2021,15,-6.197796093,106.8104755,Jakarta_Pusat,Tanah_Abang
424,7/6/2021,13,-6.197737907,106.8105775,Jakarta_Pusat,Tanah_Abang
425,4/26/2021,22,-6.197882215,106.8106497,Jakarta_Pusat,Tanah_Abang
426,10/23/2021,15,-6.19660801,106.8087243,Jakarta_Pusat,Tanah_Abang
427,2/19/2021,10,-6.196584383,106.8087064,Jakarta_Pusat,Tanah_Abang
428,2/27/2021,15,-6.196715281,106.8087644,Jakarta_Pusat,Tanah_Abang
429,11/8/2021,22,-6.196709027,106.8087463,Jakarta_Pusat,Tanah_Abang
430,10/31/2021,11,-6.19671543,106.8086972,Jakarta_Pusat,Tanah_Abang
431,8/13/2021,22,-6.196759703,106.8086699,Jakarta_Pusat,Tanah_Abang
432,1/30/2021,21,-6.196739517,106.8087617,Jakarta_Pusat,Tanah_Abang
433,12/26/2021,3,-6.196799626,106.8087625,Jakarta_Pusat,Tanah_Abang
434,3/21/2021,4,-6.196655939,106.8086683,Jakarta_Pusat,Tanah_Abang
435,10/7/2021,15,-6.196760641,106.808747,Jakarta_Pusat,Tanah_Abang
436,6/10/2021,19,-6.196768675,106.8087557,Jakarta_Pusat,Tanah_Abang
437,11/14/2021,0,-6.196765397,106.8087203,Jakarta_Pusat,Tanah_Abang
438,2/25/2021,4,-6.196317389,106.8087201,Jakarta_Pusat,Tanah_Abang
439,5/30/2021,0,-6.194398475,106.8086765,Jakarta_Pusat,Tanah_Abang
440,1/11/2021,18,-6.196446876,106.8087201,Jakarta_Pusat,Tanah_Abang
441,2/10/2021,18,-6.195469949,106.8086912,Jakarta_Pusat,Tanah_Abang
442,2/5/2021,14,-6.195178882,106.8086949,Jakarta_Pusat,Tanah_Abang
443,1/7/2021,3,-6.195419879,106.8087004,Jakarta_Pusat,Tanah_Abang
444,10/17/2021,13,-6.195775974,106.8086953,Jakarta_Pusat,Tanah_Abang
445,11/7/2021,11,-6.194600129,106.8086766,Jakarta_Pusat,Tanah_Abang
446,12/15/2021,20,-6.196936521,106.8086845,Jakarta_Pusat,Tanah_Abang
447,6/9/2021,0,-6.196177889,106.8087166,Jakarta_Pusat,Tanah_Abang
448,1/27/2021,21,-6.196978635,106.8087049,Jakarta_Pusat,Tanah_Abang
449,5/29/2021,4,-6.196793199,106.8086978,Jakarta_Pusat,Tanah_Abang
450,5/30/2021,6,-6.137124713,106.9548106,Jakarta_Utara,Cilincing
451,12/11/2021,21,-6.136936321,106.9548517,Jakarta_Utara,Cilincing
452,10/3/2021,9,-6.136952206,106.9548711,Jakarta_Utara,Cilincing
453,11/16/2021,0,-6.136693533,106.9548065,Jakarta_Utara,Cilincing
454,5/30/2021,19,-6.136940075,106.9548788,Jakarta_Utara,Cilincing
455,6/9/2021,15,-6.135833586,106.9548862,Jakarta_Utara,Cilincing
456,12/18/2021,14,-6.136242017,106.9548325,Jakarta_Utara,Cilincing
457,8/6/2021,14,-6.136630911,106.9548542,Jakarta_Utara,Cilincing
458,8/13/2021,5,-6.136608155,106.9548541,Jakarta_Utara,Cilincing
459,7/16/2021,15,-6.13727535,106.9548699,Jakarta_Utara,Cilincing
460,11/16/2021,12,-6.135418095,106.9548118,Jakarta_Utara,Cilincing
461,12/28/2021,2,-6.132341096,106.9553894,Jakarta_Utara,Cilincing
462,8/7/2021,12,-6.131668687,106.9553946,Jakarta_Utara,Cilincing
463,12/15/2021,11,-6.132115121,106.9553297,Jakarta_Utara,Cilincing
464,9/8/2021,4,-6.132452069,106.95534,Jakarta_Utara,Cilincing
465,8/16/2021,6,-6.130841184,106.9554087,Jakarta_Utara,Cilincing
466,3/4/2021,6,-6.131600404,106.9553915,Jakarta_Utara,Cilincing
467,11/16/2021,15,-6.130981012,106.9553048,Jakarta_Utara,Cilincing
468,5/1/2021,16,-6.132311875,106.9553699,Jakarta_Utara,Cilincing
469,7/15/2021,6,-6.1316346,106.9554113,Jakarta_Utara,Cilincing
470,11/18/2021,11,-6.132255697,106.9552955,Jakarta_Utara,Cilincing
471,2/7/2021,15,-6.139639809,106.9553283,Jakarta_Utara,Cilincing
472,11/9/2021,12,-6.140673894,106.9546254,Jakarta_Utara,Cilincing
473,2/10/2021,3,-6.139033502,106.9551971,Jakarta_Utara,Cilincing
474,4/28/2021,2,-6.139192128,106.9553315,Jakarta_Utara,Cilincing
475,9/17/2021,17,-6.139160229,106.954772,Jakarta_Utara,Cilincing
476,12/27/2021,20,-6.13953029,106.9551482,Jakarta_Utara,Cilincing
477,11/11/2021,10,-6.140697048,106.9550862,Jakarta_Utara,Cilincing
478,6/18/2021,17,-6.138979427,106.9546618,Jakarta_Utara,Cilincing
479,11/17/2021,17,-6.139842009,106.9547907,Jakarta_Utara,Cilincing
480,2/5/2021,18,-6.138803277,106.9548351,Jakarta_Utara,Cilincing
481,5/14/2021,22,-6.14787512,106.9559949,Jakarta_Utara,Cilincing
482,6/28/2021,10,-6.146427246,106.9559693,Jakarta_Utara,Cilincing
483,12/10/2021,3,-6.147264356,106.9561565,Jakarta_Utara,Cilincing
484,11/13/2021,17,-6.147175971,106.9560698,Jakarta_Utara,Cilincing
485,6/28/2021,6,-6.1473873,106.956257,Jakarta_Utara,Cilincing
486,1/8/2021,23,-6.148159252,106.9559457,Jakarta_Utara,Cilincing
487,5/12/2021,14,-6.147210596,106.9561981,Jakarta_Utara,Cilincing
488,9/8/2021,14,-6.146094713,106.9559173,Jakarta_Utara,Cilincing
489,3/16/2021,8,-6.146701675,106.956233,Jakarta_Utara,Cilincing
490,7/31/2021,16,-6.145978817,106.9560585,Jakarta_Utara,Cilincing
491,5/2/2021,14,-6.147236989,106.9559996,Jakarta_Utara,Cilincing
492,6/11/2021,18,-6.146240831,106.9560429,Jakarta_Utara,Cilincing
493,5/11/2021,18,-6.106583932,106.9641476,Jakarta_Utara,Cilincing
494,10/8/2021,4,-6.106891424,106.9640562,Jakarta_Utara,Cilincing
495,1/5/2021,10,-6.106896716,106.9637869,Jakarta_Utara,Cilincing
496,1/15/2021,9,-6.106581536,106.9640465,Jakarta_Utara,Cilincing
497,12/22/2021,22,-6.106902982,106.9644202,Jakarta_Utara,Cilincing
498,9/6/2021,17,-6.106774553,106.9639715,Jakarta_Utara,Cilincing
499,5/6/2021,22,-6.106813083,106.9641227,Jakarta_Utara,Cilincing
500,7/8/2021,19,-6.106863397,106.9641925,Jakarta_Utara,Cilincing
501,2/21/2021,6,-6.10688964,106.9643248,Jakarta_Utara,Cilincing
502,3/6/2021,8,-6.106845281,106.9638472,Jakarta_Utara,Cilincing
503,9/28/2021,7,-6.173189027,106.9001506,Jakarta_Utara,Kelapa_Gading
504,8/31/2021,19,-6.173136384,106.9000967,Jakarta_Utara,Kelapa_Gading
505,5/15/2021,5,-6.168250001,106.9001727,Jakarta_Utara,Kelapa_Gading
506,9/9/2021,20,-6.173397219,106.8975088,Jakarta_Utara,Kelapa_Gading
507,2/21/2021,9,-6.168748975,106.8974765,Jakarta_Utara,Kelapa_Gading
508,12/7/2021,1,-6.173042796,106.8981725,Jakarta_Utara,Kelapa_Gading
509,9/1/2021,20,-6.173413233,106.8975661,Jakarta_Utara,Kelapa_Gading
510,2/4/2021,15,-6.172852582,106.8994986,Jakarta_Utara,Kelapa_Gading
511,4/30/2021,20,-6.168516228,106.8973543,Jakarta_Utara,Kelapa_Gading
512,11/11/2021,5,-6.172425165,106.8969851,Jakarta_Utara,Kelapa_Gading
513,5/20/2021,12,-6.172947017,106.8992436,Jakarta_Utara,Kelapa_Gading
514,2/19/2021,14,-6.176756217,106.9123811,Jakarta_Utara,Kelapa_Gading
515,7/28/2021,0,-6.176702398,106.9125751,Jakarta_Utara,Kelapa_Gading
516,10/12/2021,15,-6.176731471,106.9124521,Jakarta_Utara,Kelapa_Gading
517,8/1/2021,6,-6.176735206,106.9126746,Jakarta_Utara,Kelapa_Gading
518,12/18/2021,11,-6.176779872,106.9125856,Jakarta_Utara,Kelapa_Gading
519,11/28/2021,9,-6.176678131,106.9124598,Jakarta_Utara,Kelapa_Gading
520,2/18/2021,8,-6.17686215,106.9125588,Jakarta_Utara,Kelapa_Gading
521,11/17/2021,22,-6.176855779,106.9126672,Jakarta_Utara,Kelapa_Gading
522,5/8/2021,0,-6.176711942,106.9123246,Jakarta_Utara,Kelapa_Gading
523,10/18/2021,1,-6.176850864,106.9124597,Jakarta_Utara,Kelapa_Gading
524,10/22/2021,1,-6.154653515,106.9154171,Jakarta_Utara,Kelapa_Gading
525,9/8/2021,6,-6.154659378,106.9156382,Jakarta_Utara,Kelapa_Gading
526,9/28/2021,4,-6.154676645,106.9154422,Jakarta_Utara,Kelapa_Gading
527,9/21/2021,20,-6.154681242,106.9157272,Jakarta_Utara,Kelapa_Gading
528,10/15/2021,1,-6.154640971,106.9154427,Jakarta_Utara,Kelapa_Gading
529,11/9/2021,16,-6.154642855,106.9155299,Jakarta_Utara,Kelapa_Gading
530,3/19/2021,8,-6.154681528,106.9157512,Jakarta_Utara,Kelapa_Gading
531,2/23/2021,3,-6.154631683,106.9155146,Jakarta_Utara,Kelapa_Gading
532,6/29/2021,8,-6.154623504,106.9155298,Jakarta_Utara,Kelapa_Gading
533,2/21/2021,6,-6.154682695,106.9155999,Jakarta_Utara,Kelapa_Gading
534,11/8/2021,7,-6.154591823,106.915498,Jakarta_Utara,Kelapa_Gading
535,11/7/2021,6,-6.139932214,106.914476,Jakarta_Utara,Kelapa_Gading
536,8/15/2021,12,-6.139397503,106.914476,Jakarta_Utara,Kelapa_Gading
537,3/6/2021,11,-6.139624087,106.914476,Jakarta_Utara,Kelapa_Gading
538,5/31/2021,16,-6.139838379,106.914476,Jakarta_Utara,Kelapa_Gading
539,7/24/2021,7,-6.139675634,106.914476,Jakarta_Utara,Kelapa_Gading
540,9/8/2021,18,-6.139387687,106.914476,Jakarta_Utara,Kelapa_Gading
541,11/4/2021,7,-6.139505055,106.914476,Jakarta_Utara,Kelapa_Gading
542,8/24/2021,17,-6.139659237,106.914476,Jakarta_Utara,Kelapa_Gading
543,12/23/2021,1,-6.139412284,106.914476,Jakarta_Utara,Kelapa_Gading
544,6/1/2021,17,-6.139429529,106.914476,Jakarta_Utara,Kelapa_Gading
545,11/25/2021,11,-6.138177782,106.892767,Jakarta_Utara,Kelapa_Gading
546,2/25/2021,13,-6.138222999,106.8926217,Jakarta_Utara,Kelapa_Gading
547,6/11/2021,2,-6.138191166,106.8924951,Jakarta_Utara,Kelapa_Gading
548,12/20/2021,22,-6.138059492,106.8927566,Jakarta_Utara,Kelapa_Gading
549,4/21/2021,7,-6.138116713,106.8928633,Jakarta_Utara,Kelapa_Gading
550,7/4/2021,18,-6.138196444,106.8926352,Jakarta_Utara,Kelapa_Gading
551,4/23/2021,6,-6.138187503,106.8925213,Jakarta_Utara,Kelapa_Gading
552,5/4/2021,22,-6.138311632,106.8925965,Jakarta_Utara,Kelapa_Gading
553,11/30/2021,0,-6.138317767,106.8927792,Jakarta_Utara,Kelapa_Gading
554,9/25/2021,11,-6.138151236,106.8929856,Jakarta_Utara,Kelapa_Gading
555,3/16/2021,21,-6.138148442,106.892951,Jakarta_Utara,Kelapa_Gading
556,4/10/2021,17,-6.13812309,106.8925918,Jakarta_Utara,Kelapa_Gading
557,8/7/2021,9,-6.12994814,106.9017381,Jakarta_Utara,Koja
558,11/20/2021,7,-6.129984143,106.9017339,Jakarta_Utara,Koja
559,1/5/2021,1,-6.130042212,106.9017669,Jakarta_Utara,Koja
560,5/31/2021,7,-6.130023363,106.9018704,Jakarta_Utara,Koja
561,1/4/2021,18,-6.130073352,106.9019895,Jakarta_Utara,Koja
562,8/31/2021,15,-6.129971256,106.9017665,Jakarta_Utara,Koja
563,7/20/2021,0,-6.130022711,106.9020586,Jakarta_Utara,Koja
564,1/4/2021,1,-6.129952995,106.9020699,Jakarta_Utara,Koja
565,11/23/2021,18,-6.130062395,106.9018809,Jakarta_Utara,Koja
566,1/23/2021,4,-6.130015029,106.9019222,Jakarta_Utara,Koja
567,7/11/2021,3,-6.130504647,106.8944018,Jakarta_Utara,Koja
568,3/5/2021,4,-6.12993242,106.8946578,Jakarta_Utara,Koja
569,6/22/2021,4,-6.129577935,106.894545,Jakarta_Utara,Koja
570,7/13/2021,17,-6.129439133,106.8943847,Jakarta_Utara,Koja
571,3/21/2021,4,-6.130335829,106.894679,Jakarta_Utara,Koja
572,9/26/2021,18,-6.130119378,106.8946234,Jakarta_Utara,Koja
573,8/14/2021,10,-6.13028091,106.8945067,Jakarta_Utara,Koja
574,9/12/2021,19,-6.129697703,106.894721,Jakarta_Utara,Koja
575,8/31/2021,2,-6.130379519,106.8943857,Jakarta_Utara,Koja
576,2/7/2021,13,-6.130314966,106.894613,Jakarta_Utara,Koja
577,8/22/2021,22,-6.125959982,106.9200874,Jakarta_Utara,Koja
578,9/7/2021,22,-6.125823667,106.919538,Jakarta_Utara,Koja
579,4/2/2021,2,-6.125822372,106.9192008,Jakarta_Utara,Koja
580,2/16/2021,10,-6.125687443,106.9202517,Jakarta_Utara,Koja
581,5/31/2021,4,-6.125980873,106.9203264,Jakarta_Utara,Koja
582,2/22/2021,1,-6.125784029,106.9200374,Jakarta_Utara,Koja
583,6/5/2021,15,-6.125714292,106.9199895,Jakarta_Utara,Koja
584,8/24/2021,6,-6.125818371,106.9198519,Jakarta_Utara,Koja
585,7/21/2021,14,-6.126056042,106.9199936,Jakarta_Utara,Koja
586,5/30/2021,0,-6.12597108,106.9203174,Jakarta_Utara,Koja
587,6/30/2021,9,-6.125882726,106.9201454,Jakarta_Utara,Koja
588,12/1/2021,17,-6.125678931,106.9196756,Jakarta_Utara,Koja
589,11/20/2021,5,-6.125844566,106.9195277,Jakarta_Utara,Koja
590,4/26/2021,2,-6.125021581,106.9167928,Jakarta_Utara,Koja
591,7/16/2021,0,-6.123895886,106.9167877,Jakarta_Utara,Koja
592,3/4/2021,7,-6.124723417,106.9167847,Jakarta_Utara,Koja
593,6/30/2021,2,-6.123725403,106.91678,Jakarta_Utara,Koja
594,2/12/2021,11,-6.125687333,106.9167864,Jakarta_Utara,Koja
595,7/1/2021,11,-6.125603414,106.9167911,Jakarta_Utara,Koja
596,12/1/2021,14,-6.125356163,106.9167848,Jakarta_Utara,Koja
597,2/15/2021,6,-6.125158114,106.9167885,Jakarta_Utara,Koja
598,10/16/2021,4,-6.125885778,106.9167922,Jakarta_Utara,Koja
599,8/12/2021,8,-6.123602357,106.9167916,Jakarta_Utara,Koja
600,6/29/2021,5,-6.12500441,106.9167896,Jakarta_Utara,Koja
601,12/11/2021,8,-6.125013712,106.9167941,Jakarta_Utara,Koja
602,3/6/2021,15,-6.131409013,106.841175,Jakarta_Utara,Pademangan
603,5/5/2021,0,-6.131566032,106.8410606,Jakarta_Utara,Pademangan
604,12/12/2021,12,-6.131700233,106.8411528,Jakarta_Utara,Pademangan
605,3/30/2021,23,-6.131681434,106.8410312,Jakarta_Utara,Pademangan
606,1/7/2021,14,-6.131447238,106.8411028,Jakarta_Utara,Pademangan
607,10/13/2021,6,-6.131524704,106.841445,Jakarta_Utara,Pademangan
608,9/2/2021,6,-6.131567935,106.8411173,Jakarta_Utara,Pademangan
609,11/9/2021,6,-6.131661836,106.8414152,Jakarta_Utara,Pademangan
610,8/6/2021,23,-6.131491014,106.8413825,Jakarta_Utara,Pademangan
611,10/2/2021,16,-6.131447361,106.841016,Jakarta_Utara,Pademangan
612,1/22/2021,19,-6.131575548,106.8414672,Jakarta_Utara,Pademangan
613,5/29/2021,6,-6.131341221,106.8412298,Jakarta_Utara,Pademangan
614,5/4/2021,6,-6.131404983,106.8486254,Jakarta_Utara,Pademangan
615,4/30/2021,1,-6.131341622,106.8483905,Jakarta_Utara,Pademangan
616,1/10/2021,17,-6.131145197,106.8491596,Jakarta_Utara,Pademangan
617,1/21/2021,13,-6.131409296,106.8485737,Jakarta_Utara,Pademangan
618,9/24/2021,17,-6.131414496,106.8487255,Jakarta_Utara,Pademangan
619,10/9/2021,20,-6.131279962,106.848611,Jakarta_Utara,Pademangan
620,2/12/2021,17,-6.131036634,106.8491691,Jakarta_Utara,Pademangan
621,12/23/2021,12,-6.131097373,106.8484083,Jakarta_Utara,Pademangan
622,10/18/2021,19,-6.13137872,106.8492743,Jakarta_Utara,Pademangan
623,12/14/2021,3,-6.131451281,106.8484696,Jakarta_Utara,Pademangan
624,10/29/2021,0,-6.131382064,106.8487855,Jakarta_Utara,Pademangan
625,3/4/2021,18,-6.139731267,106.8329885,Jakarta_Utara,Pademangan
626,11/20/2021,20,-6.140172121,106.8329777,Jakarta_Utara,Pademangan
627,12/5/2021,13,-6.138566322,106.8329984,Jakarta_Utara,Pademangan
628,7/26/2021,20,-6.13988513,106.8327916,Jakarta_Utara,Pademangan
629,3/18/2021,18,-6.139549929,106.8328721,Jakarta_Utara,Pademangan
630,11/1/2021,0,-6.139163556,106.832923,Jakarta_Utara,Pademangan
631,10/10/2021,18,-6.139400182,106.8328556,Jakarta_Utara,Pademangan
632,3/21/2021,0,-6.139841895,106.8330343,Jakarta_Utara,Pademangan
633,11/30/2021,23,-6.138941396,106.8329571,Jakarta_Utara,Pademangan
634,11/20/2021,15,-6.138362856,106.8327953,Jakarta_Utara,Pademangan
635,1/13/2021,0,-6.128884947,106.8190849,Jakarta_Utara,Pademangan
636,9/28/2021,16,-6.128903423,106.8190894,Jakarta_Utara,Pademangan
637,6/26/2021,11,-6.128902157,106.8190874,Jakarta_Utara,Pademangan
638,4/15/2021,8,-6.128922135,106.8190845,Jakarta_Utara,Pademangan
639,5/4/2021,10,-6.128877388,106.8190734,Jakarta_Utara,Pademangan
640,7/26/2021,20,-6.128870013,106.8190579,Jakarta_Utara,Pademangan
641,3/4/2021,21,-6.128884806,106.8190807,Jakarta_Utara,Pademangan
642,2/23/2021,11,-6.128882458,106.819065,Jakarta_Utara,Pademangan
643,5/15/2021,20,-6.128867234,106.819034,Jakarta_Utara,Pademangan
644,8/17/2021,20,-6.128913402,106.819058,Jakarta_Utara,Pademangan
645,2/13/2021,19,-6.128901382,106.8190791,Jakarta_Utara,Pademangan
646,1/1/2021,18,-6.136276151,106.7928591,Jakarta_Utara,Penjaringan
647,12/17/2021,12,-6.135626969,106.7929645,Jakarta_Utara,Penjaringan
648,9/23/2021,13,-6.136545012,106.7928811,Jakarta_Utara,Penjaringan
649,9/30/2021,1,-6.136770722,106.7930139,Jakarta_Utara,Penjaringan
650,9/3/2021,1,-6.135906563,106.7929404,Jakarta_Utara,Penjaringan
651,12/13/2021,15,-6.136301602,106.7929295,Jakarta_Utara,Penjaringan
652,10/28/2021,14,-6.136637901,106.7928712,Jakarta_Utara,Penjaringan
653,5/11/2021,18,-6.135461702,106.7930088,Jakarta_Utara,Penjaringan
654,3/14/2021,11,-6.13607402,106.7928273,Jakarta_Utara,Penjaringan
655,9/18/2021,1,-6.135307775,106.7928319,Jakarta_Utara,Penjaringan
656,10/5/2021,15,-6.135006089,106.7930099,Jakarta_Utara,Penjaringan
657,7/30/2021,7,-6.109961648,106.8015946,Jakarta_Utara,Penjaringan
658,7/20/2021,2,-6.109745652,106.8012923,Jakarta_Utara,Penjaringan
659,5/4/2021,3,-6.109864638,106.8007661,Jakarta_Utara,Penjaringan
660,7/9/2021,21,-6.10997087,106.8016791,Jakarta_Utara,Penjaringan
661,10/17/2021,7,-6.10995538,106.8014649,Jakarta_Utara,Penjaringan
662,7/28/2021,20,-6.109817801,106.8017909,Jakarta_Utara,Penjaringan
663,5/9/2021,20,-6.109988703,106.8013308,Jakarta_Utara,Penjaringan
664,12/22/2021,20,-6.109857842,106.8016548,Jakarta_Utara,Penjaringan
665,6/10/2021,12,-6.125819085,106.7529733,Jakarta_Utara,Penjaringan
666,7/18/2021,22,-6.13010681,106.7527743,Jakarta_Utara,Penjaringan
667,12/22/2021,14,-6.129119759,106.7526501,Jakarta_Utara,Penjaringan
668,7/18/2021,5,-6.130166982,106.7528557,Jakarta_Utara,Penjaringan
669,3/23/2021,8,-6.128039945,106.7527855,Jakarta_Utara,Penjaringan
670,10/2/2021,3,-6.126161115,106.7526489,Jakarta_Utara,Penjaringan
671,7/28/2021,8,-6.126306246,106.7527978,Jakarta_Utara,Penjaringan
