id,date,time,latitude,longitude,districts,subdistrict,type
1602,8/15/2021,10,-6.174447999,106.8567666,Jakarta_Pusat,Johar_Baru,Demonstration
1603,1/12/2021,20,-6.174422902,106.8563766,Jakarta_Pusat,Johar_Baru,Fraud
1604,9/5/2021,9,-6.174390951,106.8559108,Jakarta_Pusat,Johar_Baru,Demonstration
1605,4/16/2021,9,-6.174401526,106.8564907,Jakarta_Pusat,Johar_Baru,Fraud
1606,11/19/2021,14,-6.174296039,106.8563594,Jakarta_Pusat,Johar_Baru,Weighted Theft
1607,8/14/2021,4,-6.174386289,106.8556799,Jakarta_Pusat,Johar_Baru,Demonstration
1608,8/5/2021,20,-6.174439364,106.8563267,Jakarta_Pusat,Johar_Baru,Fraud
1609,10/21/2021,6,-6.17439101,106.8563956,Jakarta_Pusat,Johar_Baru,Demonstration
1610,11/8/2021,15,-6.174461153,106.8571129,Jakarta_Pusat,Johar_Baru,Drugs
1611,3/28/2021,14,-6.174437312,106.8564245,Jakarta_Pusat,Johar_Baru,Fraud
1612,3/22/2021,23,-6.174465148,106.8566037,Jakarta_Pusat,Johar_Baru,Demonstration
1613,9/16/2021,20,-6.174295182,106.8558429,Jakarta_Pusat,Johar_Baru,Weighted Theft
1614,6/11/2021,10,-6.174341139,106.8568404,Jakarta_Pusat,Johar_Baru,Ordinary Theft
1615,8/9/2021,5,-6.174422365,106.8561526,Jakarta_Pusat,Johar_Baru,Drugs
1616,4/10/2021,19,-6.174312457,106.8564979,Jakarta_Pusat,Johar_Baru,Weighted Theft
1617,2/21/2021,2,-6.177655752,106.8516694,Jakarta_Pusat,Johar_Baru,Drugs
1618,2/23/2021,23,-6.177776987,106.8517489,Jakarta_Pusat,Johar_Baru,Severe Persecution
1619,10/17/2021,12,-6.177020347,106.8516603,Jakarta_Pusat,Johar_Baru,Demonstration
1620,12/24/2021,19,-6.176441508,106.8517727,Jakarta_Pusat,Johar_Baru,Drugs
1621,9/3/2021,9,-6.177241782,106.8516858,Jakarta_Pusat,Johar_Baru,Drugs
1622,4/3/2021,9,-6.176933311,106.8517147,Jakarta_Pusat,Johar_Baru,Fraud
1623,8/24/2021,9,-6.17657246,106.8518019,Jakarta_Pusat,Johar_Baru,Drugs
1624,7/16/2021,18,-6.176284738,106.8517423,Jakarta_Pusat,Johar_Baru,Demonstration
1625,8/25/2021,2,-6.177312646,106.8517133,Jakarta_Pusat,Johar_Baru,Fraud
1626,11/9/2021,10,-6.177841407,106.8517498,Jakarta_Pusat,Johar_Baru,Fraud
1627,10/20/2021,13,-6.177425649,106.8517219,Jakarta_Pusat,Johar_Baru,Fraud
1628,6/19/2021,4,-6.177180519,106.8516866,Jakarta_Pusat,Johar_Baru,Demonstration
1629,6/28/2021,13,-6.176763838,106.851705,Jakarta_Pusat,Johar_Baru,Demonstration
1630,2/25/2021,13,-6.177058128,106.8517543,Jakarta_Pusat,Johar_Baru,Drugs
1631,9/15/2021,17,-6.177674814,106.8516127,Jakarta_Pusat,Johar_Baru,Demonstration
1632,8/4/2021,21,-6.176617687,106.8518182,Jakarta_Pusat,Johar_Baru,Drugs
1633,12/26/2021,8,-6.177703884,106.8517419,Jakarta_Pusat,Johar_Baru,Demonstration
1634,11/23/2021,21,-6.176712775,106.8516984,Jakarta_Pusat,Johar_Baru,Drugs
1635,3/17/2021,22,-6.177593764,106.8516529,Jakarta_Pusat,Johar_Baru,Fraud
1636,11/19/2021,20,-6.176357489,106.8518175,Jakarta_Pusat,Johar_Baru,Demonstration
1637,2/12/2021,20,-6.176334049,106.8517779,Jakarta_Pusat,Johar_Baru,Demonstration
1638,11/11/2021,23,-6.177794107,106.8518014,Jakarta_Pusat,Johar_Baru,Drugs
1639,7/11/2021,1,-6.17637944,106.8516108,Jakarta_Pusat,Johar_Baru,Ordinary Theft
1640,1/6/2021,20,-6.177928417,106.8516484,Jakarta_Pusat,Johar_Baru,Drugs
1641,3/2/2021,14,-6.177125274,106.8516102,Jakarta_Pusat,Johar_Baru,Drugs
1642,5/27/2021,10,-6.176933568,106.8517866,Jakarta_Pusat,Johar_Baru,Fraud
1643,5/6/2021,6,-6.176654109,106.8516183,Jakarta_Pusat,Johar_Baru,Weighted Theft
1644,11/18/2021,15,-6.177970913,106.8517568,Jakarta_Pusat,Johar_Baru,Mild Persecution
1645,9/26/2021,14,-6.176552951,106.8516138,Jakarta_Pusat,Johar_Baru,Drugs
1646,1/27/2021,19,-6.176327475,106.8518131,Jakarta_Pusat,Johar_Baru,Fraud
1647,5/3/2021,8,-6.177700331,106.8516018,Jakarta_Pusat,Johar_Baru,Drugs
1648,7/24/2021,18,-6.176640887,106.8516827,Jakarta_Pusat,Johar_Baru,Demonstration
1649,3/6/2021,8,-6.177857633,106.8517051,Jakarta_Pusat,Johar_Baru,Weighted Theft
1650,4/5/2021,18,-6.177475311,106.8516646,Jakarta_Pusat,Johar_Baru,Demonstration
1651,8/26/2021,11,-6.17673698,106.8518041,Jakarta_Pusat,Johar_Baru,Demonstration
1652,4/26/2021,16,-6.177232568,106.8517328,Jakarta_Pusat,Johar_Baru,Demonstration
1653,4/11/2021,20,-6.178006954,106.8516983,Jakarta_Pusat,Johar_Baru,Weighted Theft
1654,6/20/2021,10,-6.177290096,106.8517854,Jakarta_Pusat,Johar_Baru,Demonstration
1655,1/7/2021,19,-6.177372801,106.8517445,Jakarta_Pusat,Johar_Baru,Severe Persecution
1656,2/11/2021,7,-6.176949206,106.8517217,Jakarta_Pusat,Johar_Baru,Demonstration
1657,7/3/2021,19,-6.177435575,106.8518135,Jakarta_Pusat,Johar_Baru,Ordinary Theft
1658,8/27/2021,7,-6.176689984,106.8517856,Jakarta_Pusat,Johar_Baru,Demonstration
1659,6/25/2021,16,-6.17717171,106.8517144,Jakarta_Pusat,Johar_Baru,Demonstration
1660,6/2/2021,13,-6.17631231,106.8516199,Jakarta_Pusat,Johar_Baru,Demonstration
1661,7/26/2021,4,-6.17711641,106.8517453,Jakarta_Pusat,Johar_Baru,Drugs
1662,7/4/2021,18,-6.17801512,106.8517206,Jakarta_Pusat,Johar_Baru,Weighted Theft
1663,10/20/2021,15,-6.177424331,106.8517578,Jakarta_Pusat,Johar_Baru,Demonstration
1664,1/11/2021,3,-6.177712666,106.8516711,Jakarta_Pusat,Johar_Baru,Fraud
1665,10/23/2021,6,-6.176634307,106.8515982,Jakarta_Pusat,Johar_Baru,Demonstration
1666,5/16/2021,12,-6.177683505,106.8516946,Jakarta_Pusat,Johar_Baru,Drugs
1667,6/10/2021,23,-6.177797704,106.8517419,Jakarta_Pusat,Johar_Baru,Demonstration
1668,4/2/2021,18,-6.176852929,106.8517087,Jakarta_Pusat,Johar_Baru,Demonstration
1669,5/27/2021,19,-6.176275185,106.8516333,Jakarta_Pusat,Johar_Baru,Demonstration
1670,7/5/2021,23,-6.176476623,106.8516197,Jakarta_Pusat,Johar_Baru,Demonstration
1671,7/17/2021,21,-6.176811691,106.8518304,Jakarta_Pusat,Johar_Baru,Drugs
1672,2/22/2021,3,-6.177659495,106.8516109,Jakarta_Pusat,Johar_Baru,Demonstration
1673,12/16/2021,2,-6.177663873,106.8517784,Jakarta_Pusat,Johar_Baru,Drugs
1674,10/26/2021,7,-6.177716304,106.8518019,Jakarta_Pusat,Johar_Baru,Fraud
1675,9/10/2021,10,-6.176428766,106.8516634,Jakarta_Pusat,Johar_Baru,Drugs
1676,2/27/2021,4,-6.1774736,106.8517572,Jakarta_Pusat,Johar_Baru,Drugs
1677,6/18/2021,13,-6.176664395,106.8518018,Jakarta_Pusat,Johar_Baru,Demonstration
1678,2/24/2021,3,-6.185609514,106.8561878,Jakarta_Pusat,Johar_Baru,Weighted Theft
1679,8/22/2021,10,-6.185614309,106.8562402,Jakarta_Pusat,Johar_Baru,Fraud
1680,1/13/2021,11,-6.185624146,106.8566928,Jakarta_Pusat,Johar_Baru,Demonstration
1681,4/18/2021,1,-6.185612605,106.8564082,Jakarta_Pusat,Johar_Baru,Weighted Theft
1682,10/6/2021,12,-6.185590398,106.8562407,Jakarta_Pusat,Johar_Baru,Fraud
1683,7/5/2021,7,-6.185578002,106.8565217,Jakarta_Pusat,Johar_Baru,Fraud
1684,6/23/2021,7,-6.185697859,106.8561481,Jakarta_Pusat,Johar_Baru,Demonstration
1685,8/17/2021,7,-6.185578297,106.8560393,Jakarta_Pusat,Johar_Baru,Weighted Theft
1686,3/17/2021,2,-6.185641073,106.8561424,Jakarta_Pusat,Johar_Baru,Demonstration
1687,3/22/2021,6,-6.185592104,106.8562807,Jakarta_Pusat,Johar_Baru,Fraud
1688,3/4/2021,10,-6.185692553,106.8565355,Jakarta_Pusat,Johar_Baru,Demonstration
1689,10/12/2021,2,-6.185667502,106.8562925,Jakarta_Pusat,Johar_Baru,Drugs
1690,4/5/2021,1,-6.185657099,106.8564847,Jakarta_Pusat,Johar_Baru,Ordinary Theft
1691,2/23/2021,8,-6.185604065,106.8563227,Jakarta_Pusat,Johar_Baru,Severe Persecution
1692,5/8/2021,19,-6.185621932,106.8566897,Jakarta_Pusat,Johar_Baru,Demonstration
1693,1/13/2021,9,-6.185610553,106.8563004,Jakarta_Pusat,Johar_Baru,Demonstration
1694,8/29/2021,22,-6.185698239,106.856005,Jakarta_Pusat,Johar_Baru,Demonstration
1695,3/30/2021,11,-6.18563823,106.8565981,Jakarta_Pusat,Johar_Baru,Drugs
1696,9/17/2021,22,-6.185658299,106.8562412,Jakarta_Pusat,Johar_Baru,Demonstration
1697,3/1/2021,0,-6.185594758,106.8561163,Jakarta_Pusat,Johar_Baru,Demonstration
1698,12/5/2021,19,-6.185613348,106.8560036,Jakarta_Pusat,Johar_Baru,Demonstration
1699,2/26/2021,5,-6.185603211,106.8561208,Jakarta_Pusat,Johar_Baru,Demonstration
1700,3/12/2021,0,-6.185597531,106.856476,Jakarta_Pusat,Johar_Baru,Drugs
1701,1/31/2021,22,-6.18557756,106.8564868,Jakarta_Pusat,Johar_Baru,Drugs
1702,1/4/2021,16,-6.185655973,106.8564821,Jakarta_Pusat,Johar_Baru,Drugs
1703,7/3/2021,13,-6.185696969,106.8561047,Jakarta_Pusat,Johar_Baru,Mild Persecution
1704,10/5/2021,6,-6.185689085,106.8562869,Jakarta_Pusat,Johar_Baru,Drugs
1705,5/27/2021,3,-6.185597561,106.8566046,Jakarta_Pusat,Johar_Baru,Drugs
1706,5/29/2021,11,-6.185630289,106.8564536,Jakarta_Pusat,Johar_Baru,Fraud
1707,2/23/2021,3,-6.185697649,106.8561218,Jakarta_Pusat,Johar_Baru,Demonstration
1708,7/30/2021,20,-6.185610954,106.8566373,Jakarta_Pusat,Johar_Baru,Vehicle Theft
1709,7/1/2021,5,-6.1856015,106.8561603,Jakarta_Pusat,Johar_Baru,Ordinary Theft
1710,10/13/2021,12,-6.18562121,106.8563937,Jakarta_Pusat,Johar_Baru,Severe Persecution
1711,5/10/2021,18,-6.185568009,106.8565724,Jakarta_Pusat,Johar_Baru,Weighted Theft
1712,7/21/2021,4,-6.185597725,106.8559839,Jakarta_Pusat,Johar_Baru,Demonstration
1713,2/11/2021,7,-6.185666225,106.8560467,Jakarta_Pusat,Johar_Baru,Fraud
1714,6/5/2021,17,-6.185638929,106.8567251,Jakarta_Pusat,Johar_Baru,Drugs
1715,9/6/2021,20,-6.18567975,106.8562983,Jakarta_Pusat,Johar_Baru,Demonstration
1716,11/1/2021,20,-6.185604153,106.856727,Jakarta_Pusat,Johar_Baru,Demonstration
1717,8/19/2021,16,-6.185584264,106.8567148,Jakarta_Pusat,Johar_Baru,Drugs
1718,3/26/2021,7,-6.1855871,106.8559759,Jakarta_Pusat,Johar_Baru,Demonstration
1719,9/29/2021,1,-6.185672837,106.8564931,Jakarta_Pusat,Johar_Baru,Weighted Theft
1720,10/7/2021,12,-6.185648199,106.8563327,Jakarta_Pusat,Johar_Baru,Drugs
1721,7/12/2021,18,-6.185608485,106.8567344,Jakarta_Pusat,Johar_Baru,Drugs
1722,12/27/2021,4,-6.185571235,106.8563899,Jakarta_Pusat,Johar_Baru,Fraud
1723,10/18/2021,22,-6.185587772,106.856062,Jakarta_Pusat,Johar_Baru,Vehicle Theft
1724,11/5/2021,1,-6.185671586,106.8560011,Jakarta_Pusat,Johar_Baru,Fraud
1725,5/11/2021,20,-6.185576251,106.8559798,Jakarta_Pusat,Johar_Baru,Demonstration
1726,9/22/2021,0,-6.185570844,106.8565517,Jakarta_Pusat,Johar_Baru,Demonstration
1727,11/23/2021,19,-6.185595478,106.8565321,Jakarta_Pusat,Johar_Baru,Drugs
1728,6/8/2021,12,-6.185605067,106.8564493,Jakarta_Pusat,Johar_Baru,Severe Persecution
1729,6/26/2021,20,-6.185617537,106.8566033,Jakarta_Pusat,Johar_Baru,Demonstration
1730,3/7/2021,8,-6.185667285,106.8564781,Jakarta_Pusat,Johar_Baru,Demonstration
1731,6/26/2021,10,-6.185682534,106.8566806,Jakarta_Pusat,Johar_Baru,Ordinary Theft
1732,11/26/2021,16,-6.185580876,106.8564357,Jakarta_Pusat,Johar_Baru,Weighted Theft
1733,9/1/2021,10,-6.185599658,106.8566538,Jakarta_Pusat,Johar_Baru,Demonstration
1734,1/4/2021,19,-6.185617468,106.8566562,Jakarta_Pusat,Johar_Baru,Demonstration
1735,5/27/2021,12,-6.185607833,106.856425,Jakarta_Pusat,Johar_Baru,Demonstration
1736,5/28/2021,14,-6.185577434,106.8563587,Jakarta_Pusat,Johar_Baru,Weighted Theft
1737,10/5/2021,15,-6.185614414,106.8564882,Jakarta_Pusat,Johar_Baru,Demonstration
1738,9/16/2021,0,-6.185634691,106.8561058,Jakarta_Pusat,Johar_Baru,Drugs
1739,6/18/2021,2,-6.154803804,106.8507572,Jakarta_Pusat,Kemayoran,Drugs
1740,7/3/2021,12,-6.154753085,106.8507562,Jakarta_Pusat,Kemayoran,Weighted Theft
1741,11/26/2021,17,-6.154684711,106.8507576,Jakarta_Pusat,Kemayoran,Fraud
1742,5/17/2021,3,-6.15491033,106.8507376,Jakarta_Pusat,Kemayoran,Demonstration
1743,11/14/2021,11,-6.154618639,106.8507338,Jakarta_Pusat,Kemayoran,Demonstration
1744,2/8/2021,22,-6.154703345,106.8507473,Jakarta_Pusat,Kemayoran,Demonstration
1745,9/16/2021,0,-6.154836306,106.8507322,Jakarta_Pusat,Kemayoran,Demonstration
1746,5/9/2021,12,-6.154712994,106.8507414,Jakarta_Pusat,Kemayoran,Fraud
1747,10/31/2021,23,-6.15481804,106.8507541,Jakarta_Pusat,Kemayoran,Fraud
1748,4/20/2021,5,-6.154607091,106.8507315,Jakarta_Pusat,Kemayoran,Violent Theft
1749,3/21/2021,18,-6.154656004,106.8507331,Jakarta_Pusat,Kemayoran,Demonstration
1750,5/18/2021,15,-6.154675205,106.8507307,Jakarta_Pusat,Kemayoran,Severe Persecution
1751,3/3/2021,14,-6.154646371,106.8507553,Jakarta_Pusat,Kemayoran,Demonstration
1752,3/13/2021,11,-6.154752643,106.8507557,Jakarta_Pusat,Kemayoran,Drugs
1753,1/29/2021,14,-6.154752328,106.8507531,Jakarta_Pusat,Kemayoran,Demonstration
1754,8/16/2021,16,-6.154622815,106.850732,Jakarta_Pusat,Kemayoran,Fraud
1755,7/8/2021,18,-6.154772501,106.8507558,Jakarta_Pusat,Kemayoran,Demonstration
1756,10/26/2021,8,-6.154857682,106.8507406,Jakarta_Pusat,Kemayoran,Fraud
1757,4/18/2021,10,-6.154877705,106.8507466,Jakarta_Pusat,Kemayoran,Demonstration
1758,11/19/2021,20,-6.154747749,106.8507344,Jakarta_Pusat,Kemayoran,Severe Persecution
1759,2/24/2021,20,-6.154884998,106.8507406,Jakarta_Pusat,Kemayoran,Demonstration
1760,7/16/2021,0,-6.154720172,106.850746,Jakarta_Pusat,Kemayoran,Demonstration
1761,9/22/2021,9,-6.154886195,106.8507369,Jakarta_Pusat,Kemayoran,Weighted Theft
1762,5/1/2021,3,-6.154742244,106.8507325,Jakarta_Pusat,Kemayoran,Severe Persecution
1763,4/4/2021,5,-6.154659175,106.8507399,Jakarta_Pusat,Kemayoran,Demonstration
1764,12/10/2021,18,-6.154615369,106.8507391,Jakarta_Pusat,Kemayoran,Demonstration
1765,5/24/2021,0,-6.154814381,106.8507545,Jakarta_Pusat,Kemayoran,Drugs
1766,12/20/2021,2,-6.15473287,106.8507287,Jakarta_Pusat,Kemayoran,Demonstration
1767,12/10/2021,5,-6.15481076,106.8507293,Jakarta_Pusat,Kemayoran,Severe Persecution
1768,3/12/2021,12,-6.15477357,106.8507326,Jakarta_Pusat,Kemayoran,Drugs
1769,7/28/2021,17,-6.154727844,106.8507568,Jakarta_Pusat,Kemayoran,Demonstration
1770,6/17/2021,18,-6.154695955,106.8507343,Jakarta_Pusat,Kemayoran,Ordinary Theft
1771,2/8/2021,23,-6.154704808,106.8507582,Jakarta_Pusat,Kemayoran,Weighted Theft
1772,7/31/2021,11,-6.154716743,106.8507562,Jakarta_Pusat,Kemayoran,Ordinary Theft
1773,5/28/2021,8,-6.154722044,106.8507287,Jakarta_Pusat,Kemayoran,Severe Persecution
1774,8/18/2021,15,-6.154761952,106.8507312,Jakarta_Pusat,Kemayoran,Drugs
1775,7/29/2021,1,-6.154687674,106.8507354,Jakarta_Pusat,Kemayoran,Weighted Theft
1776,7/15/2021,17,-6.154917662,106.8507484,Jakarta_Pusat,Kemayoran,Drugs
1777,2/7/2021,6,-6.154888022,106.8507554,Jakarta_Pusat,Kemayoran,Drugs
1778,7/16/2021,22,-6.154883897,106.8507382,Jakarta_Pusat,Kemayoran,Demonstration
1779,12/13/2021,1,-6.154852789,106.8507286,Jakarta_Pusat,Kemayoran,Weighted Theft
1780,1/22/2021,22,-6.154926698,106.8507419,Jakarta_Pusat,Kemayoran,Fraud
1781,7/24/2021,0,-6.154866016,106.8507504,Jakarta_Pusat,Kemayoran,Severe Persecution
1782,3/9/2021,14,-6.154686633,106.8507428,Jakarta_Pusat,Kemayoran,Drugs
1783,11/11/2021,20,-6.154726905,106.8507301,Jakarta_Pusat,Kemayoran,Demonstration
1784,5/27/2021,14,-6.154842314,106.8507419,Jakarta_Pusat,Kemayoran,Weighted Theft
1785,1/19/2021,19,-6.154925931,106.8507287,Jakarta_Pusat,Kemayoran,Demonstration
1786,3/24/2021,11,-6.154637406,106.8507428,Jakarta_Pusat,Kemayoran,Weighted Theft
1787,8/1/2021,0,-6.154726959,106.8507452,Jakarta_Pusat,Kemayoran,Destruction
1788,3/28/2021,4,-6.154604138,106.8507355,Jakarta_Pusat,Kemayoran,Demonstration
1789,6/24/2021,16,-6.154827878,106.8507362,Jakarta_Pusat,Kemayoran,Weighted Theft
1790,4/11/2021,14,-6.154613542,106.8507547,Jakarta_Pusat,Kemayoran,Fraud
1791,12/27/2021,7,-6.154826208,106.8507479,Jakarta_Pusat,Kemayoran,Weighted Theft
1792,11/2/2021,5,-6.154775533,106.8507332,Jakarta_Pusat,Kemayoran,Drugs
1793,5/30/2021,17,-6.154831313,106.8507475,Jakarta_Pusat,Kemayoran,Vehicle Theft
1794,11/5/2021,23,-6.154739093,106.8507539,Jakarta_Pusat,Kemayoran,Fraud
1795,1/29/2021,0,-6.154920264,106.8507344,Jakarta_Pusat,Kemayoran,Demonstration
1796,1/7/2021,0,-6.154614018,106.8507532,Jakarta_Pusat,Kemayoran,Drugs
1797,6/16/2021,6,-6.154802879,106.8507305,Jakarta_Pusat,Kemayoran,Fraud
1798,3/7/2021,4,-6.154924002,106.8507322,Jakarta_Pusat,Kemayoran,Drugs
1799,2/26/2021,4,-6.16700872,106.8735962,Jakarta_Pusat,Kemayoran,Drugs
1800,10/31/2021,1,-6.166965309,106.8737013,Jakarta_Pusat,Kemayoran,Demonstration
1801,9/8/2021,6,-6.16698553,106.8736722,Jakarta_Pusat,Kemayoran,Drugs
1802,9/10/2021,20,-6.16695844,106.8735073,Jakarta_Pusat,Kemayoran,Fraud
1803,2/7/2021,15,-6.167003821,106.8736298,Jakarta_Pusat,Kemayoran,Ordinary Theft
1804,6/21/2021,4,-6.166971419,106.8735377,Jakarta_Pusat,Kemayoran,Demonstration
1805,10/27/2021,23,-6.1669892,106.8737887,Jakarta_Pusat,Kemayoran,Demonstration
1806,2/21/2021,1,-6.16697907,106.873761,Jakarta_Pusat,Kemayoran,Demonstration
1807,2/21/2021,5,-6.166979751,106.8736987,Jakarta_Pusat,Kemayoran,Mild Persecution
1808,7/11/2021,5,-6.167059223,106.8735964,Jakarta_Pusat,Kemayoran,Demonstration
1809,1/26/2021,12,-6.167046376,106.8735824,Jakarta_Pusat,Kemayoran,Drugs
1810,5/23/2021,1,-6.167043235,106.8736382,Jakarta_Pusat,Kemayoran,Fraud
1811,7/9/2021,10,-6.16696248,106.8735404,Jakarta_Pusat,Kemayoran,Demonstration
1812,8/4/2021,11,-6.167054988,106.8737685,Jakarta_Pusat,Kemayoran,Demonstration
1813,4/30/2021,18,-6.167049872,106.8735892,Jakarta_Pusat,Kemayoran,Vehicle Theft
1814,11/17/2021,7,-6.166989029,106.8735355,Jakarta_Pusat,Kemayoran,Demonstration
1815,5/3/2021,0,-6.167058831,106.8737206,Jakarta_Pusat,Kemayoran,Drugs
1816,1/1/2021,14,-6.166984206,106.8736139,Jakarta_Pusat,Kemayoran,Drugs
1817,2/20/2021,18,-6.167021694,106.8735946,Jakarta_Pusat,Kemayoran,Fraud
1818,8/2/2021,18,-6.167051392,106.8737241,Jakarta_Pusat,Kemayoran,Weighted Theft
1819,12/11/2021,12,-6.167015454,106.8736402,Jakarta_Pusat,Kemayoran,Fraud
1820,7/26/2021,12,-6.167010429,106.8735117,Jakarta_Pusat,Kemayoran,Demonstration
1821,11/5/2021,21,-6.167031686,106.8736078,Jakarta_Pusat,Kemayoran,Drugs
1822,3/26/2021,6,-6.167019563,106.8734903,Jakarta_Pusat,Kemayoran,Weighted Theft
1823,9/22/2021,11,-6.166965307,106.8736774,Jakarta_Pusat,Kemayoran,Demonstration
1824,7/10/2021,20,-6.167051189,106.8735345,Jakarta_Pusat,Kemayoran,Demonstration
1825,10/10/2021,17,-6.16701615,106.8735047,Jakarta_Pusat,Kemayoran,Demonstration
1826,3/27/2021,16,-6.167033148,106.8735563,Jakarta_Pusat,Kemayoran,Drugs
1827,5/6/2021,5,-6.16703926,106.873638,Jakarta_Pusat,Kemayoran,Weighted Theft
1828,2/28/2021,23,-6.16704736,106.8735707,Jakarta_Pusat,Kemayoran,Demonstration
1829,3/2/2021,8,-6.167029416,106.8735014,Jakarta_Pusat,Kemayoran,Drugs
1830,6/1/2021,17,-6.166984951,106.8736327,Jakarta_Pusat,Kemayoran,Drugs
1831,12/3/2021,14,-6.166950445,106.8735434,Jakarta_Pusat,Kemayoran,Demonstration
1832,5/28/2021,10,-6.166945935,106.8736008,Jakarta_Pusat,Kemayoran,Demonstration
1833,3/19/2021,16,-6.166990103,106.8737823,Jakarta_Pusat,Kemayoran,Drugs
1834,3/5/2021,6,-6.166990651,106.8736495,Jakarta_Pusat,Kemayoran,Weighted Theft
1835,4/17/2021,22,-6.167008107,106.8736693,Jakarta_Pusat,Kemayoran,Vehicle Theft
1836,12/12/2021,0,-6.167001128,106.8736627,Jakarta_Pusat,Kemayoran,Demonstration
1837,4/21/2021,21,-6.167024447,106.8737637,Jakarta_Pusat,Kemayoran,Fraud
1838,1/15/2021,19,-6.166969908,106.8737854,Jakarta_Pusat,Kemayoran,Demonstration
1839,9/8/2021,22,-6.167058609,106.8736032,Jakarta_Pusat,Kemayoran,Demonstration
1840,5/5/2021,19,-6.16705406,106.8737736,Jakarta_Pusat,Kemayoran,Weighted Theft
1841,11/3/2021,15,-6.166973272,106.8735478,Jakarta_Pusat,Kemayoran,Drugs
1842,3/1/2021,10,-6.168530642,106.8401815,Jakarta_Pusat,Kemayoran,Demonstration
1843,1/23/2021,8,-6.168603681,106.84015,Jakarta_Pusat,Kemayoran,Weighted Theft
1844,8/28/2021,1,-6.168036862,106.8399526,Jakarta_Pusat,Kemayoran,Demonstration
1845,12/17/2021,1,-6.168693491,106.8396624,Jakarta_Pusat,Kemayoran,Demonstration
1846,6/25/2021,4,-6.169623678,106.8398243,Jakarta_Pusat,Kemayoran,Ordinary Theft
1847,7/1/2021,7,-6.169718526,106.8398111,Jakarta_Pusat,Kemayoran,Weighted Theft
1848,7/8/2021,19,-6.169068314,106.8400431,Jakarta_Pusat,Kemayoran,Drugs
1849,1/4/2021,7,-6.168281483,106.8399623,Jakarta_Pusat,Kemayoran,Demonstration
1850,9/16/2021,8,-6.169001368,106.8398361,Jakarta_Pusat,Kemayoran,Drugs
1851,1/26/2021,2,-6.169352092,106.8398668,Jakarta_Pusat,Kemayoran,Drugs
1852,1/5/2021,8,-6.168469245,106.8400537,Jakarta_Pusat,Kemayoran,Vehicle Theft
1853,9/17/2021,20,-6.168184419,106.840118,Jakarta_Pusat,Kemayoran,Weighted Theft
1854,3/12/2021,19,-6.168947769,106.8396749,Jakarta_Pusat,Kemayoran,Ordinary Theft
1855,11/21/2021,21,-6.16804235,106.840133,Jakarta_Pusat,Kemayoran,Demonstration
1856,9/3/2021,7,-6.167870964,106.8398465,Jakarta_Pusat,Kemayoran,Drugs
1857,11/1/2021,20,-6.168481652,106.840035,Jakarta_Pusat,Kemayoran,Drugs
1858,11/30/2021,18,-6.168750838,106.8396707,Jakarta_Pusat,Kemayoran,Drugs
1859,12/11/2021,21,-6.168345764,106.8399792,Jakarta_Pusat,Kemayoran,Demonstration
1860,2/17/2021,17,-6.168955372,106.8399485,Jakarta_Pusat,Kemayoran,Weighted Theft
1861,5/10/2021,9,-6.168834558,106.8397514,Jakarta_Pusat,Kemayoran,Demonstration
1862,11/4/2021,4,-6.169335665,106.8401534,Jakarta_Pusat,Kemayoran,Drugs
1863,7/14/2021,16,-6.167988788,106.8398566,Jakarta_Pusat,Kemayoran,Weighted Theft
1864,3/29/2021,0,-6.169488567,106.8396512,Jakarta_Pusat,Kemayoran,Drugs
1865,11/9/2021,11,-6.169208792,106.839803,Jakarta_Pusat,Kemayoran,Drugs
1866,7/9/2021,23,-6.168936815,106.8396697,Jakarta_Pusat,Kemayoran,Mild Persecution
1867,11/19/2021,16,-6.168704697,106.8400523,Jakarta_Pusat,Kemayoran,Drugs
1868,4/18/2021,16,-6.168147769,106.8397045,Jakarta_Pusat,Kemayoran,Drugs
1869,11/22/2021,7,-6.168944462,106.8399097,Jakarta_Pusat,Kemayoran,Drugs
1870,3/22/2021,22,-6.168168396,106.8399426,Jakarta_Pusat,Kemayoran,Weighted Theft
1871,3/30/2021,20,-6.169476205,106.8397075,Jakarta_Pusat,Kemayoran,Drugs
1872,10/5/2021,21,-6.168030122,106.8399109,Jakarta_Pusat,Kemayoran,Fraud
1873,11/9/2021,12,-6.168211923,106.8401108,Jakarta_Pusat,Kemayoran,Fraud
1874,10/16/2021,18,-6.168785577,106.8401042,Jakarta_Pusat,Kemayoran,Demonstration
1875,7/31/2021,5,-6.168808658,106.839707,Jakarta_Pusat,Kemayoran,Drugs
1876,11/10/2021,19,-6.168799667,106.8398312,Jakarta_Pusat,Kemayoran,Drugs
1877,11/2/2021,20,-6.169671465,106.8401742,Jakarta_Pusat,Kemayoran,Ordinary Theft
1878,11/17/2021,12,-6.169254837,106.8399525,Jakarta_Pusat,Kemayoran,Drugs
1879,4/19/2021,17,-6.168028002,106.840004,Jakarta_Pusat,Kemayoran,Demonstration
1880,2/27/2021,11,-6.169760068,106.8398828,Jakarta_Pusat,Kemayoran,Drugs
1881,5/11/2021,14,-6.169495772,106.8396527,Jakarta_Pusat,Kemayoran,Demonstration
1882,2/5/2021,3,-6.168050628,106.8399046,Jakarta_Pusat,Kemayoran,Fraud
