date,time,latitude,longitude
3/10/2022,8:35:00,-6.226568848,106.8089463
3/10/2022,8:36:00,-6.226568848,106.8089463
3/10/2022,8:37:00,-6.226568848,106.8089463
3/10/2022,8:38:00,-6.226568848,106.8089463
3/10/2022,8:39:00,-6.226568848,106.8089463
3/10/2022,8:40:00,-6.226568848,106.8089463
3/10/2022,8:41:00,-6.226568848,106.8089463
3/10/2022,8:42:00,-6.226568848,106.8089463
3/10/2022,8:43:00,-6.226568848,106.8089463
3/10/2022,8:44:00,-6.226568848,106.8089463
3/10/2022,8:45:00,-6.226568848,106.8089463
3/10/2022,8:46:00,-6.226568848,106.8089463
3/10/2022,8:47:00,-6.226568848,106.8089463
3/10/2022,8:48:00,-6.226568848,106.8089463
3/10/2022,8:49:00,-6.226568848,106.8089463
3/10/2022,8:50:00,-6.226568848,106.8089463
3/10/2022,8:51:00,-6.226568848,106.8089463
3/10/2022,8:52:00,-6.226568848,106.8089463
3/10/2022,8:53:00,-6.226568848,106.8089463
3/10/2022,8:54:00,-6.226568848,106.8089463
3/10/2022,8:55:00,-6.226568848,106.8089463
3/10/2022,8:56:00,-6.226568848,106.8089463
3/10/2022,8:57:00,-6.226568848,106.8089463
3/10/2022,8:58:00,-6.226568848,106.8089463
3/10/2022,8:59:00,-6.226568848,106.8089463
3/10/2022,9:00:00,-6.226568848,106.8089463
3/10/2022,9:01:00,-6.226568848,106.8089463
3/10/2022,9:02:00,-6.226568848,106.8089463
3/10/2022,9:03:00,-6.226568848,106.8089463
3/10/2022,9:04:00,-6.226568848,106.8089463
3/10/2022,9:05:00,-6.226568848,106.8089463
3/10/2022,9:06:00,-6.226568848,106.8089463
3/10/2022,9:07:00,-6.226568848,106.8089463
3/10/2022,9:08:00,-6.226568848,106.8089463
3/10/2022,9:09:00,-6.226568848,106.8089463
3/10/2022,9:10:00,-6.226568848,106.8089463
3/10/2022,9:11:00,-6.226568848,106.8089463
3/10/2022,9:12:00,-6.226568848,106.8089463
3/10/2022,9:13:00,-6.226568848,106.8089463
3/10/2022,9:14:00,-6.226568848,106.8089463
3/10/2022,9:15:00,-6.226568848,106.8089463
3/10/2022,9:16:00,-6.226568848,106.8089463
3/10/2022,9:17:00,-6.226568848,106.8089463
3/10/2022,9:18:00,-6.226568848,106.8089463
3/10/2022,9:19:00,-6.226568848,106.8089463
3/10/2022,9:20:00,-6.226568848,106.8089463
3/10/2022,9:21:00,-6.226568848,106.8089463
3/10/2022,9:22:00,-6.226568848,106.8089463
3/10/2022,9:23:00,-6.226568848,106.8089463
3/10/2022,9:24:00,-6.226568848,106.8089463
3/10/2022,9:25:00,-6.226568848,106.8089463
3/10/2022,9:26:00,-6.226568848,106.8089463
3/10/2022,9:27:00,-6.226568848,106.8089463
3/10/2022,9:28:00,-6.226568848,106.8089463
3/10/2022,9:29:00,-6.226568848,106.8089463
3/10/2022,9:30:00,-6.226568848,106.8089463
3/10/2022,9:31:00,-6.226568848,106.8089463
3/10/2022,9:32:00,-6.226568848,106.8089463
3/10/2022,9:33:00,-6.226568848,106.8089463
3/10/2022,9:34:00,-6.226568848,106.8089463
3/10/2022,9:35:00,-6.226568848,106.8089463
3/10/2022,9:36:00,-6.226568848,106.8089463
3/10/2022,9:37:00,-6.226568848,106.8089463
3/10/2022,9:38:00,-6.226568848,106.8089463
3/10/2022,9:39:00,-6.226568848,106.8089463
3/10/2022,9:40:00,-6.226568848,106.8089463
3/10/2022,9:41:00,-6.226568848,106.8089463
3/10/2022,9:42:00,-6.226568848,106.8089463
3/10/2022,9:43:00,-6.226568848,106.8089463
3/10/2022,9:44:00,-6.226568848,106.8089463
3/10/2022,9:45:00,-6.226568848,106.8089463
3/10/2022,9:46:00,-6.226568848,106.8089463
3/10/2022,9:47:00,-6.226568848,106.8089463
3/10/2022,9:48:00,-6.226568848,106.8089463
3/10/2022,9:49:00,-6.226568848,106.8089463
3/10/2022,9:50:00,-6.226568848,106.8089463
3/10/2022,9:51:00,-6.226568848,106.8089463
3/10/2022,9:52:00,-6.226568848,106.8089463
3/10/2022,9:53:00,-6.226568848,106.8089463
3/10/2022,9:54:00,-6.226568848,106.8089463
3/10/2022,9:55:00,-6.226568848,106.8089463
3/10/2022,9:56:00,-6.226568848,106.8089463
3/10/2022,9:57:00,-6.226568848,106.8089463
3/10/2022,9:58:00,-6.226568848,106.8089463
3/10/2022,9:59:00,-6.226568848,106.8089463
3/10/2022,10:00:00,-6.226568848,106.8089463
3/10/2022,10:01:00,-6.226568848,106.8089463
3/10/2022,10:02:00,-6.226568848,106.8089463
3/10/2022,10:03:00,-6.226568848,106.8089463
3/10/2022,10:04:00,-6.226568848,106.8089463
3/10/2022,10:05:00,-6.226568848,106.8089463
3/10/2022,10:06:00,-6.226568848,106.8089463
3/10/2022,10:07:00,-6.226568848,106.8089463
3/10/2022,10:08:00,-6.226568848,106.8089463
3/10/2022,10:09:00,-6.226568848,106.8089463
3/10/2022,10:10:00,-6.226568848,106.8089463
3/10/2022,10:11:00,-6.226568848,106.8089463
3/10/2022,10:12:00,-6.226568848,106.8089463
3/10/2022,10:13:00,-6.226568848,106.8089463
3/10/2022,10:14:00,-6.226568848,106.8089463
3/10/2022,10:15:00,-6.226568848,106.8089463
3/10/2022,10:16:00,-6.226568848,106.8089463
3/10/2022,10:17:00,-6.226568848,106.8089463
3/10/2022,10:18:00,-6.226568848,106.8089463
3/10/2022,10:19:00,-6.226568848,106.8089463
3/10/2022,10:20:00,-6.226568848,106.8089463
3/10/2022,10:21:00,-6.226568848,106.8089463
3/10/2022,10:22:00,-6.226568848,106.8089463
3/10/2022,10:23:00,-6.226568848,106.8089463
3/10/2022,10:24:00,-6.226568848,106.8089463
3/10/2022,10:25:00,-6.226568848,106.8089463
3/10/2022,10:26:00,-6.226568848,106.8089463
3/10/2022,10:27:00,-6.226568848,106.8089463
3/10/2022,10:28:00,-6.226568848,106.8089463
3/10/2022,10:29:00,-6.226568848,106.8089463
3/10/2022,10:30:00,-6.226568848,106.8089463
3/10/2022,10:31:00,-6.226568848,106.8089463
3/10/2022,10:32:00,-6.226568848,106.8089463
3/10/2022,10:33:00,-6.226568848,106.8089463
3/10/2022,10:34:00,-6.226568848,106.8089463
3/10/2022,10:35:00,-6.226568848,106.8089463
3/10/2022,10:36:00,-6.226568848,106.8089463
3/10/2022,10:37:00,-6.226568848,106.8089463
3/10/2022,10:38:00,-6.226568848,106.8089463
3/10/2022,10:39:00,-6.226568848,106.8089463
3/10/2022,10:40:00,-6.226568848,106.8089463
3/10/2022,10:41:00,-6.226568848,106.8089463
3/10/2022,10:42:00,-6.226568848,106.8089463
3/10/2022,10:43:00,-6.226568848,106.8089463
3/10/2022,10:44:00,-6.226568848,106.8089463
3/10/2022,10:45:00,-6.226568848,106.8089463
3/10/2022,10:46:00,-6.226568848,106.8089463
3/10/2022,10:47:00,-6.226568848,106.8089463
3/10/2022,10:48:00,-6.226568848,106.8089463
3/10/2022,10:49:00,-6.226568848,106.8089463
3/10/2022,10:50:00,-6.226568848,106.8089463
3/10/2022,10:51:00,-6.226568848,106.8089463
3/10/2022,10:52:00,-6.226568848,106.8089463
3/10/2022,10:53:00,-6.226568848,106.8089463
3/10/2022,10:54:00,-6.226568848,106.8089463
3/10/2022,10:55:00,-6.226568848,106.8089463
3/10/2022,10:56:00,-6.226568848,106.8089463
3/10/2022,10:57:00,-6.226568848,106.8089463
3/10/2022,10:58:00,-6.226568848,106.8089463
3/10/2022,10:59:00,-6.226568848,106.8089463
3/10/2022,11:00:00,-6.226568848,106.8089463
3/10/2022,11:01:00,-6.226568848,106.8089463
3/10/2022,11:02:00,-6.226568848,106.8089463
3/10/2022,11:03:00,-6.226568848,106.8089463
3/10/2022,11:04:00,-6.226568848,106.8089463
3/10/2022,11:05:00,-6.226568848,106.8089463
3/10/2022,11:06:00,-6.226568848,106.8089463
3/10/2022,11:07:00,-6.226568848,106.8089463
3/10/2022,11:08:00,-6.226568848,106.8089463
3/10/2022,11:09:00,-6.226568848,106.8089463
3/10/2022,11:10:00,-6.226568848,106.8089463
3/10/2022,11:11:00,-6.226568848,106.8089463
3/10/2022,11:12:00,-6.226568848,106.8089463
3/10/2022,11:13:00,-6.226568848,106.8089463
3/10/2022,11:14:00,-6.226568848,106.8089463
3/10/2022,11:15:00,-6.226568848,106.8089463
3/10/2022,11:16:00,-6.226568848,106.8089463
3/10/2022,11:17:00,-6.226568848,106.8089463
3/10/2022,11:18:00,-6.226568848,106.8089463
3/10/2022,11:19:00,-6.226568848,106.8089463
3/10/2022,11:20:00,-6.226568848,106.8089463
3/10/2022,11:21:00,-6.226568848,106.8089463
3/10/2022,11:22:00,-6.226568848,106.8089463
3/10/2022,11:23:00,-6.226568848,106.8089463
3/10/2022,11:24:00,-6.226568848,106.8089463
3/10/2022,11:25:00,-6.226568848,106.8089463
3/10/2022,11:26:00,-6.226568848,106.8089463
3/10/2022,11:27:00,-6.226568848,106.8089463
3/10/2022,11:28:00,-6.226568848,106.8089463
3/10/2022,11:29:00,-6.226568848,106.8089463
3/10/2022,11:30:00,-6.226568848,106.8089463
3/10/2022,11:31:00,-6.226568848,106.8089463
3/10/2022,11:32:00,-6.226568848,106.8089463
3/10/2022,11:33:00,-6.226568848,106.8089463
3/10/2022,11:34:00,-6.226568848,106.8089463
3/10/2022,11:35:00,-6.226568848,106.8089463
3/10/2022,11:36:00,-6.226568848,106.8089463
3/10/2022,11:37:00,-6.226568848,106.8089463
3/10/2022,11:38:00,-6.226568848,106.8089463
3/10/2022,11:39:00,-6.226568848,106.8089463
3/10/2022,11:40:00,-6.226568848,106.8089463
3/10/2022,11:41:00,-6.226568848,106.8089463
3/10/2022,11:42:00,-6.226568848,106.8089463
3/10/2022,11:43:00,-6.226568848,106.8089463
3/10/2022,11:44:00,-6.226568848,106.8089463
3/10/2022,11:45:00,-6.226568848,106.8089463
3/10/2022,11:46:00,-6.226568848,106.8089463
3/10/2022,11:47:00,-6.226568848,106.8089463
3/10/2022,11:48:00,-6.226568848,106.8089463
3/10/2022,11:49:00,-6.226568848,106.8089463
3/10/2022,11:50:00,-6.226568848,106.8089463
3/10/2022,11:51:00,-6.226568848,106.8089463
3/10/2022,11:52:00,-6.226568848,106.8089463
3/10/2022,11:53:00,-6.226568848,106.8089463
3/10/2022,11:54:00,-6.226568848,106.8089463
3/10/2022,11:55:00,-6.226568848,106.8089463
3/10/2022,11:56:00,-6.226568848,106.8089463
3/10/2022,11:57:00,-6.226568848,106.8089463
3/10/2022,11:58:00,-6.226568848,106.8089463
3/10/2022,11:59:00,-6.226568848,106.8089463
3/10/2022,12:00:00,-6.226568848,106.8089463
3/10/2022,12:01:00,-6.226568848,106.8089463
3/10/2022,12:02:00,-6.226568848,106.8089463
3/10/2022,12:03:00,-6.226568848,106.8089463
3/10/2022,12:04:00,-6.226568848,106.8089463
3/10/2022,12:05:00,-6.226568848,106.8089463
3/10/2022,12:06:00,-6.226568848,106.8089463
3/10/2022,12:07:00,-6.226568848,106.8089463
3/10/2022,12:08:00,-6.226568848,106.8089463
3/10/2022,12:09:00,-6.226568848,106.8089463
3/10/2022,12:10:00,-6.226568848,106.8089463
3/10/2022,12:11:00,-6.22649429,106.8087029
3/10/2022,12:12:00,-6.226379784,106.8089928
3/10/2022,12:13:00,-6.226020421,106.8089765
3/10/2022,12:14:00,-6.225899373,106.8086569
3/10/2022,12:15:00,-6.225888288,106.8082952
3/10/2022,12:16:00,-6.226061895,106.8080983
3/10/2022,12:17:00,-6.226420193,106.808066
3/10/2022,12:18:00,-6.226778491,106.8080338
3/10/2022,12:19:00,-6.227038583,106.8078561
3/10/2022,12:20:00,-6.226975629,106.8074998
3/10/2022,12:21:00,-6.226912674,106.8071435
3/10/2022,12:22:00,-6.226849719,106.8067873
3/10/2022,12:23:00,-6.226564222,106.8065791
3/10/2022,12:24:00,-6.226271749,106.8067569
3/10/2022,12:25:00,-6.226368192,106.8069861
3/10/2022,12:26:00,-6.226368192,106.8069861
3/10/2022,12:27:00,-6.226368192,106.8069861
3/10/2022,12:28:00,-6.226368192,106.8069861
3/10/2022,12:29:00,-6.226368192,106.8069861
3/10/2022,12:30:00,-6.226368192,106.8069861
3/10/2022,12:31:00,-6.226368192,106.8069861
3/10/2022,12:32:00,-6.226368192,106.8069861
3/10/2022,12:33:00,-6.226368192,106.8069861
3/10/2022,12:34:00,-6.226368192,106.8069861
3/10/2022,12:35:00,-6.226368192,106.8069861
3/10/2022,12:36:00,-6.226368192,106.8069861
3/10/2022,12:37:00,-6.226368192,106.8069861
3/10/2022,12:38:00,-6.226368192,106.8069861
3/10/2022,12:39:00,-6.226368192,106.8069861
3/10/2022,12:40:00,-6.226368192,106.8069861
3/10/2022,12:41:00,-6.226368192,106.8069861
3/10/2022,12:42:00,-6.226368192,106.8069861
3/10/2022,12:43:00,-6.226368192,106.8069861
3/10/2022,12:44:00,-6.226368192,106.8069861
3/10/2022,12:45:00,-6.226368192,106.8069861
3/10/2022,12:46:00,-6.226368192,106.8069861
3/10/2022,12:47:00,-6.226368192,106.8069861
3/10/2022,12:48:00,-6.226368192,106.8069861
3/10/2022,12:49:00,-6.226368192,106.8069861
3/10/2022,12:50:00,-6.226368192,106.8069861
3/10/2022,12:51:00,-6.226368192,106.8069861
3/10/2022,12:52:00,-6.226368192,106.8069861
3/10/2022,12:53:00,-6.226368192,106.8069861
3/10/2022,12:54:00,-6.226368192,106.8069861
3/10/2022,12:55:00,-6.226368192,106.8069861
3/10/2022,12:56:00,-6.226368192,106.8069861
3/10/2022,12:57:00,-6.226368192,106.8069861
3/10/2022,12:58:00,-6.226368192,106.8069861
3/10/2022,12:59:00,-6.226368192,106.8069861
3/10/2022,13:00:00,-6.226368192,106.8069861
3/10/2022,13:01:00,-6.226368192,106.8069861
3/10/2022,13:02:00,-6.226368192,106.8069861
3/10/2022,13:03:00,-6.226368192,106.8069861
3/10/2022,13:04:00,-6.226368192,106.8069861
3/10/2022,13:05:00,-6.226361508,106.806972
3/10/2022,13:06:00,-6.226136676,106.8070575
3/10/2022,13:07:00,-6.226006496,106.8073948
3/10/2022,13:08:00,-6.225922866,106.8077435
3/10/2022,13:09:00,-6.225885786,106.8081034
3/10/2022,13:10:00,-6.226244757,106.8080799
3/10/2022,13:11:00,-6.226603727,106.8080565
3/10/2022,13:12:00,-6.226962698,106.808033
3/10/2022,13:13:00,-6.227082789,106.8083591
3/10/2022,13:14:00,-6.227109776,106.80872
3/10/2022,13:15:00,-6.226944414,106.8089195
3/10/2022,13:16:00,-6.226586703,106.8089578
3/10/2022,13:17:00,-6.226486667,106.8086102
3/10/2022,13:18:00,-6.226568848,106.8089463
3/10/2022,13:19:00,-6.226568848,106.8089463
3/10/2022,13:20:00,-6.226568848,106.8089463
3/10/2022,13:21:00,-6.226568848,106.8089463
3/10/2022,13:22:00,-6.226568848,106.8089463
3/10/2022,13:23:00,-6.226568848,106.8089463
3/10/2022,13:24:00,-6.226568848,106.8089463
3/10/2022,13:25:00,-6.226568848,106.8089463
3/10/2022,13:26:00,-6.226568848,106.8089463
3/10/2022,13:27:00,-6.226568848,106.8089463
3/10/2022,13:28:00,-6.226568848,106.8089463
3/10/2022,13:29:00,-6.226568848,106.8089463
3/10/2022,13:30:00,-6.226568848,106.8089463
3/10/2022,13:31:00,-6.226568848,106.8089463
3/10/2022,13:32:00,-6.226568848,106.8089463
3/10/2022,13:33:00,-6.226568848,106.8089463
3/10/2022,13:34:00,-6.226568848,106.8089463
3/10/2022,13:35:00,-6.226568848,106.8089463
3/10/2022,13:36:00,-6.226568848,106.8089463
3/10/2022,13:37:00,-6.226568848,106.8089463
3/10/2022,13:38:00,-6.226568848,106.8089463
3/10/2022,13:39:00,-6.226568848,106.8089463
3/10/2022,13:40:00,-6.226568848,106.8089463
3/10/2022,13:41:00,-6.226568848,106.8089463
3/10/2022,13:42:00,-6.226568848,106.8089463
3/10/2022,13:43:00,-6.226568848,106.8089463
3/10/2022,13:44:00,-6.226568848,106.8089463
3/10/2022,13:45:00,-6.226568848,106.8089463
3/10/2022,13:46:00,-6.226568848,106.8089463
3/10/2022,13:47:00,-6.226568848,106.8089463
3/10/2022,13:48:00,-6.226568848,106.8089463
3/10/2022,13:49:00,-6.226568848,106.8089463
3/10/2022,13:50:00,-6.226568848,106.8089463
3/10/2022,13:51:00,-6.226568848,106.8089463
3/10/2022,13:52:00,-6.226568848,106.8089463
3/10/2022,13:53:00,-6.226568848,106.8089463
3/10/2022,13:54:00,-6.226568848,106.8089463
3/10/2022,13:55:00,-6.226568848,106.8089463
3/10/2022,13:56:00,-6.226568848,106.8089463
3/10/2022,13:57:00,-6.226568848,106.8089463
3/10/2022,13:58:00,-6.226568848,106.8089463
3/10/2022,13:59:00,-6.226568848,106.8089463
3/10/2022,14:00:00,-6.226568848,106.8089463
3/10/2022,14:01:00,-6.226568848,106.8089463
3/10/2022,14:02:00,-6.226568848,106.8089463
3/10/2022,14:03:00,-6.226568848,106.8089463
3/10/2022,14:04:00,-6.226568848,106.8089463
3/10/2022,14:05:00,-6.226568848,106.8089463
3/10/2022,14:06:00,-6.226568848,106.8089463
3/10/2022,14:07:00,-6.226568848,106.8089463
3/10/2022,14:08:00,-6.226568848,106.8089463
3/10/2022,14:09:00,-6.226568848,106.8089463
3/10/2022,14:10:00,-6.226568848,106.8089463
3/10/2022,14:11:00,-6.226568848,106.8089463
3/10/2022,14:12:00,-6.226568848,106.8089463
3/10/2022,14:13:00,-6.226568848,106.8089463
3/10/2022,14:14:00,-6.226568848,106.8089463
3/10/2022,14:15:00,-6.226568848,106.8089463
3/10/2022,14:16:00,-6.226568848,106.8089463
3/10/2022,14:17:00,-6.226568848,106.8089463
3/10/2022,14:18:00,-6.226568848,106.8089463
3/10/2022,14:19:00,-6.226568848,106.8089463
3/10/2022,14:20:00,-6.226568848,106.8089463
3/10/2022,14:21:00,-6.226568848,106.8089463
3/10/2022,14:22:00,-6.226568848,106.8089463
3/10/2022,14:23:00,-6.226568848,106.8089463
3/10/2022,14:24:00,-6.226568848,106.8089463
3/10/2022,14:25:00,-6.226568848,106.8089463
3/10/2022,14:26:00,-6.226568848,106.8089463
3/10/2022,14:27:00,-6.226568848,106.8089463
3/10/2022,14:28:00,-6.226568848,106.8089463
3/10/2022,14:29:00,-6.226568848,106.8089463
3/10/2022,14:30:00,-6.226568848,106.8089463
3/10/2022,14:31:00,-6.226568848,106.8089463
3/10/2022,14:32:00,-6.226568848,106.8089463
3/10/2022,14:33:00,-6.226568848,106.8089463
3/10/2022,14:34:00,-6.226568848,106.8089463
3/10/2022,14:35:00,-6.226568848,106.8089463
3/10/2022,14:36:00,-6.226568848,106.8089463
3/10/2022,14:37:00,-6.226568848,106.8089463
3/10/2022,14:38:00,-6.226568848,106.8089463
3/10/2022,14:39:00,-6.226568848,106.8089463
3/10/2022,14:40:00,-6.226568848,106.8089463
3/10/2022,14:41:00,-6.226568848,106.8089463
3/10/2022,14:42:00,-6.226568848,106.8089463
3/10/2022,14:43:00,-6.226568848,106.8089463
3/10/2022,14:44:00,-6.226568848,106.8089463
3/10/2022,14:45:00,-6.226568848,106.8089463
3/10/2022,14:46:00,-6.226568848,106.8089463
3/10/2022,14:47:00,-6.226568848,106.8089463
3/10/2022,14:48:00,-6.226568848,106.8089463
3/10/2022,14:49:00,-6.226568848,106.8089463
3/10/2022,14:50:00,-6.226568848,106.8089463
3/10/2022,14:51:00,-6.226568848,106.8089463
3/10/2022,14:52:00,-6.226568848,106.8089463
3/10/2022,14:53:00,-6.226568848,106.8089463
3/10/2022,14:54:00,-6.226568848,106.8089463
3/10/2022,14:55:00,-6.226568848,106.8089463
3/10/2022,14:56:00,-6.226568848,106.8089463
3/10/2022,14:57:00,-6.226568848,106.8089463
3/10/2022,14:58:00,-6.226568848,106.8089463
3/10/2022,14:59:00,-6.226568848,106.8089463
3/10/2022,15:00:00,-6.226568848,106.8089463
3/10/2022,15:01:00,-6.226568848,106.8089463
3/10/2022,15:02:00,-6.226568848,106.8089463
3/10/2022,15:03:00,-6.226568848,106.8089463
3/10/2022,15:04:00,-6.226568848,106.8089463
3/10/2022,15:05:00,-6.226568848,106.8089463
3/10/2022,15:06:00,-6.226568848,106.8089463
3/10/2022,15:07:00,-6.226568848,106.8089463
3/10/2022,15:08:00,-6.226568848,106.8089463
3/10/2022,15:09:00,-6.226568848,106.8089463
3/10/2022,15:10:00,-6.226568848,106.8089463
3/10/2022,15:11:00,-6.226568848,106.8089463
3/10/2022,15:12:00,-6.226568848,106.8089463
3/10/2022,15:13:00,-6.226568848,106.8089463
3/10/2022,15:14:00,-6.226568848,106.8089463
3/10/2022,15:15:00,-6.226568848,106.8089463
3/10/2022,15:16:00,-6.226568848,106.8089463
3/10/2022,15:17:00,-6.226568848,106.8089463
3/10/2022,15:18:00,-6.226568848,106.8089463
3/10/2022,15:19:00,-6.226568848,106.8089463
3/10/2022,15:20:00,-6.226568848,106.8089463
3/10/2022,15:21:00,-6.226568848,106.8089463
3/10/2022,15:22:00,-6.226568848,106.8089463
3/10/2022,15:23:00,-6.226568848,106.8089463
3/10/2022,15:24:00,-6.226568848,106.8089463
3/10/2022,15:25:00,-6.226568848,106.8089463
3/10/2022,15:26:00,-6.226568848,106.8089463
3/10/2022,15:27:00,-6.226568848,106.8089463
3/10/2022,15:28:00,-6.226568848,106.8089463
3/10/2022,15:29:00,-6.226568848,106.8089463
3/10/2022,15:30:00,-6.226568848,106.8089463
3/10/2022,15:31:00,-6.226568848,106.8089463
3/10/2022,15:32:00,-6.226568848,106.8089463
3/10/2022,15:33:00,-6.226568848,106.8089463
3/10/2022,15:34:00,-6.226568848,106.8089463
3/10/2022,15:35:00,-6.226568848,106.8089463
3/10/2022,15:36:00,-6.226568848,106.8089463
3/10/2022,15:37:00,-6.226568848,106.8089463
3/10/2022,15:38:00,-6.226568848,106.8089463
3/10/2022,15:39:00,-6.226568848,106.8089463
3/10/2022,15:40:00,-6.226568848,106.8089463
3/10/2022,15:41:00,-6.226568848,106.8089463
3/10/2022,15:42:00,-6.226568848,106.8089463
3/10/2022,15:43:00,-6.226568848,106.8089463
3/10/2022,15:44:00,-6.226568848,106.8089463
3/10/2022,15:45:00,-6.226568848,106.8089463
3/10/2022,15:46:00,-6.226568848,106.8089463
3/10/2022,15:47:00,-6.226568848,106.8089463
3/10/2022,15:48:00,-6.226568848,106.8089463
3/10/2022,15:49:00,-6.226568848,106.8089463
3/10/2022,15:50:00,-6.226568848,106.8089463
3/10/2022,15:51:00,-6.226568848,106.8089463
3/10/2022,15:52:00,-6.226568848,106.8089463
3/10/2022,15:53:00,-6.226568848,106.8089463
3/10/2022,15:54:00,-6.226568848,106.8089463
3/10/2022,15:55:00,-6.226568848,106.8089463
3/10/2022,15:56:00,-6.226568848,106.8089463
3/10/2022,15:57:00,-6.226568848,106.8089463
3/10/2022,15:58:00,-6.226568848,106.8089463
3/10/2022,15:59:00,-6.226568848,106.8089463
3/10/2022,16:00:00,-6.226568848,106.8089463
3/10/2022,16:01:00,-6.226568848,106.8089463
3/10/2022,16:02:00,-6.226568848,106.8089463
3/10/2022,16:03:00,-6.226568848,106.8089463
3/10/2022,16:04:00,-6.226568848,106.8089463
3/10/2022,16:05:00,-6.226568848,106.8089463
3/10/2022,16:06:00,-6.226568848,106.8089463
3/10/2022,16:07:00,-6.226568848,106.8089463
3/10/2022,16:08:00,-6.226568848,106.8089463
3/10/2022,16:09:00,-6.226568848,106.8089463
3/10/2022,16:10:00,-6.226568848,106.8089463
3/10/2022,16:11:00,-6.226568848,106.8089463
3/10/2022,16:12:00,-6.226568848,106.8089463
3/10/2022,16:13:00,-6.226568848,106.8089463
3/10/2022,16:14:00,-6.226568848,106.8089463
3/10/2022,16:15:00,-6.226568848,106.8089463
3/10/2022,16:16:00,-6.226568848,106.8089463
3/10/2022,16:17:00,-6.226568848,106.8089463
3/10/2022,16:18:00,-6.226568848,106.8089463
3/10/2022,16:19:00,-6.226568848,106.8089463
3/10/2022,16:20:00,-6.226568848,106.8089463
3/10/2022,16:21:00,-6.226568848,106.8089463
3/10/2022,16:22:00,-6.226568848,106.8089463
3/10/2022,16:23:00,-6.226568848,106.8089463
3/10/2022,16:24:00,-6.226568848,106.8089463
3/10/2022,16:25:00,-6.226568848,106.8089463
3/10/2022,16:26:00,-6.226568848,106.8089463
3/10/2022,16:27:00,-6.226568848,106.8089463
3/10/2022,16:28:00,-6.226568848,106.8089463
3/10/2022,16:29:00,-6.226568848,106.8089463
3/10/2022,16:30:00,-6.226568848,106.8089463
3/10/2022,16:31:00,-6.226016919,106.8089682
3/10/2022,16:32:00,-6.225882983,106.8080779
3/10/2022,16:33:00,-6.226959825,106.8080064
3/10/2022,16:34:00,-6.226904039,106.8069479
3/10/2022,16:35:00,-6.226214635,106.8068821
3/10/2022,16:36:00,-6.225877072,106.8079105
3/10/2022,16:37:00,-6.225639735,106.80896
3/10/2022,16:38:00,-6.224562015,106.8090165
3/10/2022,16:39:00,-6.223537669,106.8093364
3/10/2022,16:40:00,-6.222604898,106.8089489
3/10/2022,16:41:00,-6.22295253,106.8079964
3/10/2022,16:42:00,-6.223565036,106.8071026
3/10/2022,16:43:00,-6.224177541,106.8062088
3/10/2022,16:44:00,-6.224790047,106.805315
3/10/2022,16:45:00,-6.225420019,106.8044338
3/10/2022,16:46:00,-6.226067458,106.8035653
3/10/2022,16:47:00,-6.226714898,106.8026968
3/10/2022,16:48:00,-6.227362337,106.8018283
3/10/2022,16:49:00,-6.228009777,106.8009597
3/10/2022,16:50:00,-6.228657216,106.8000912
3/10/2022,16:51:00,-6.229464351,106.7995999
3/10/2022,16:52:00,-6.228944492,106.7989537
3/10/2022,16:53:00,-6.229087622,106.7979363
3/10/2022,16:54:00,-6.229969435,106.7975955
3/10/2022,16:55:00,-6.231048287,106.7975685
3/10/2022,16:56:00,-6.23212714,106.7975415
3/10/2022,16:57:00,-6.233023949,106.7973381
3/10/2022,16:58:00,-6.233010546,106.7962525
3/10/2022,16:59:00,-6.233053095,106.7951753
3/10/2022,17:00:00,-6.233375406,106.7941392
3/10/2022,17:01:00,-6.233918542,106.7932011
3/10/2022,17:02:00,-6.233294738,106.7930653
3/10/2022,17:03:00,-6.232383232,106.7928895
3/10/2022,17:04:00,-6.231863385,106.7919381
3/10/2022,17:05:00,-6.231343675,106.7909867
3/10/2022,17:06:00,-6.230823965,106.7900353
3/10/2022,17:07:00,-6.231231796,106.7892914
3/10/2022,17:08:00,-6.232103398,106.7886512
3/10/2022,17:09:00,-6.232903071,106.7879371
3/10/2022,17:10:00,-6.233558887,106.7870749
3/10/2022,17:11:00,-6.234214704,106.7862128
3/10/2022,17:12:00,-6.234924114,106.7853978
3/10/2022,17:13:00,-6.235687117,106.7846301
3/10/2022,17:14:00,-6.236632984,106.7841278
3/10/2022,17:15:00,-6.237615423,106.7836785
3/10/2022,17:16:00,-6.238597862,106.7832292
3/10/2022,17:17:00,-6.239642021,106.7830159
3/10/2022,17:18:00,-6.240717041,106.7829206
3/10/2022,17:19:00,-6.24179206,106.7828253
3/10/2022,17:20:00,-6.242866459,106.7827232
3/10/2022,17:21:00,-6.243940733,106.7826198
3/10/2022,17:22:00,-6.244957722,106.7822565
3/10/2022,17:23:00,-6.245974711,106.7818933
3/10/2022,17:24:00,-6.247000882,106.7815602
3/10/2022,17:25:00,-6.248050837,106.7813441
3/10/2022,17:26:00,-6.249127906,106.7814121
3/10/2022,17:27:00,-6.250202194,106.7815076
3/10/2022,17:28:00,-6.251272604,106.781638
3/10/2022,17:29:00,-6.252351415,106.7816667
3/10/2022,17:30:00,-6.253430226,106.7816953
3/10/2022,17:31:00,-6.254509037,106.7817239
3/10/2022,17:32:00,-6.255587977,106.7817469
